	P35.F11.no.no.no.unknown.mzXML	P36.A1.no.no.no.unknown.190919182402.mzXML	P37.C8.no.no.no.unknown.mzXML	P37.D7.no.no.no.unknown.mzXML	P38.A6.no.no.no.unknown.mzXML	P38.B11.no.no.no.unknown.mzXML	P38.B5.no.no.no.unknown.mzXML	P38.C8.no.no.no.unknown.mzXML	P38.D2.no.no.no.unknown.mzXML	P38.D4.no.no.no.unknown.mzXML	P38.D6.no.no.no.unknown.mzXML	P35.A9.no.no.no.unknown.mzXML	P35.H5.no.no.no.unknown.mzXML	P36.A10.no.no.no.unknown.mzXML	P37.B2.no.no.no.unknown.mzXML	P37.C12.no.no.no.unknown.mzXML	P37.C5.no.no.no.unknown.mzXML	P37.D10.no.no.no.unknown.mzXML	P37.D3.no.no.no.unknown.190919201024.mzXML	P37.E4.no.no.no.unknown.mzXML	P38.A8.no.no.no.unknown.mzXML	P38.C10.no.no.no.unknown.mzXML	P38.C2.no.no.no.unknown.mzXML	P38.C3.no.no.no.unknown.mzXML	P38.C4.no.no.no.unknown.mzXML	P38.C6.no.no.no.unknown.mzXML	P35.F1.no.no.no.unknown.mzXML	P35.F12.no.no.no.unknown.mzXML	P35.F4.no.no.no.unknown.mzXML	P35.F7.no.no.no.unknown.mzXML	P36.A4.no.no.no.unknown.190919185036.mzXML	P37.B8.no.no.no.unknown.mzXML	P37.B9.no.no.no.unknown.mzXML	P37.C3.no.no.no.unknown.mzXML	P37.C6.no.no.no.unknown.mzXML	P37.D4.no.no.no.unknown.mzXML	P37.E10.no.no.no.unknown.mzXML	P37.E8.no.no.no.unknown.mzXML	P37.G5.no.no.no.unknown.mzXML	P37.G8.no.no.no.unknown.190919213007.mzXML	P38.A3.no.no.no.unknown.mzXML	P38.A7.no.no.no.unknown.190919210333.mzXML	P38.B10.no.no.no.unknown.mzXML	P38.B2.no.no.no.unknown.mzXML	P38.B9.no.no.no.unknown.mzXML	P38.C7.no.no.no.unknown.mzXML	P38.D3.no.no.no.unknown.mzXML	P38.D5.no.no.no.unknown.mzXML	P35.E12.no.no.no.unknown.mzXML	P35.E8.no.no.no.unknown.mzXML	P35.F6.no.yes.no.unknown.mzXML	P35.F8.no.no.no.unknown.mzXML	P35.G1.no.no.no.unknown.mzXML	P35.G2.no.yes.no.unknown.mzXML	P35.G8.no.no.no.unknown.mzXML	P36.A6.no.no.no.unknown.190919190353.mzXML	P36.A9.no.no.no.unknown.mzXML	P37.A2.no.no.no.unknown.190919181045.mzXML	P37.A8.no.no.no.unknown.mzXML	P37.B12.no.no.no.unknown.190919215641.mzXML	P37.B3.no.yes.no.unknown.mzXML	P37.C1.no.no.no.unknown.mzXML	P37.C2.no.no.no.unknown.mzXML	P37.D12.no.no.no.unknown.mzXML	P37.D8.no.yes.no.unknown.mzXML	P37.E1.no.no.no.unknown.mzXML	P37.G3.no.no.no.unknown.mzXML	P37.G4.no.yes.no.unknown.mzXML	P38.A10.no.no.no.unknown.190919193029.mzXML	P38.A4.no.no.no.unknown.190919203658.mzXML	P35.A11.no.no.no.unknown.mzXML	P35.A4.no.no.yes.no.mzXML	P35.G3.no.no.no.unknown.mzXML	P35.H11.no.no.no.unknown.mzXML	P35.H8.no.no.no.unknown.mzXML	P36.A11.no.no.no.unknown.mzXML	P36.A12.no.no.no.unknown.mzXML	P36.B3.no.no.no.unknown.mzXML	P36.B4.no.no.no.unknown.mzXML	P37.A7.no.no.no.unknown.mzXML	P37.B11.no.no.no.unknown.mzXML	P37.C11.no.no.no.unknown.mzXML	P37.D1.no.no.no.unknown.mzXML	P37.D6.no.no.no.unknown.mzXML	P37.E7.no.no.no.unknown.mzXML	P37.G12.no.no.no.unknown.190919202341.mzXML	P37.H10.no.no.no.unknown.mzXML	P38.B4.no.no.no.unknown.mzXML	P38.C9.no.no.no.unknown.mzXML	P35.F3.no.no.no.unknown.mzXML	P35.G6.no.no.yes.no.mzXML	P36.A2.no.no.no.unknown.mzXML	P37.B10.no.no.no.unknown.mzXML	P37.C10.no.no.no.unknown.mzXML	P37.C4.no.no.no.unknown.mzXML	P37.C9.no.yes.no.unknown.mzXML	P37.D9.no.no.no.unknown.mzXML	P37.G11.no.no.no.unknown.mzXML	P38.A5.no.yes.no.unknown.mzXML	P35.G7.no.no.no.unknown.mzXML	P35.H6.no.no.no.unknown.mzXML	P37.D5.no.no.no.unknown.mzXML	P38.C5.no.yes.no.unknown.mzXML	P37.E6.no.no.no.unknown.mzXML	P36.A3.no.no.no.unknown.mzXML	P36.B5.no.no.no.unknown.mzXML	P37.E5.no.no.no.unknown.mzXML	P37.H8.no.no.no.unknown.mzXML	P35.E7.no.no.yes.no.mzXML	P37.E9.no.no.no.unknown.mzXML	P37.G6.no.no.no.unknown.mzXML	P38.B1.no.no.no.unknown.mzXML	P37.A3.no.yes.no.unknown.190919205016.mzXML	P37.G7.no.no.no.unknown.mzXML	P35.A10.no.no.yes.no.mzXML	P35.H7.no.no.no.unknown.mzXML	P36.A5.no.yes.no.unknown.mzXML	P35.D8.no.yes.no.unknown.mzXML	P37.F1.no.no.no.unknown.mzXML	P36.B2.no.no.no.unknown.mzXML	P35.B4.no.no.yes.no.mzXML	P35.F9.no.no.no.unknown.mzXML	P36.B1.no.no.no.unknown.mzXML	P35.H9.no.yes.no.unknown.mzXML
P37.E8.no.no.no.unknown.mzXML	0.767051973233	0.881825344882	0.712999625588	0.731470768671	0.719087274	0.769417812461	0.736050830868	0.772854792227	0.767013354466	0.731775968134	0.749568655	0.696440347152	0.764390861236	0.732145358402	0.77976467622	0.678424797286	0.700796915898	0.74042856926	0.844202500312	0.732174222464	0.686114752785	0.770401921574	0.81506777337	0.788566721	0.770421736459	0.805583239389	0.739286025261	0.752233421743	0.826669491913	0.903241020952	0.824569884965	0.838439245565	0.793818318031	0.712667366575	0.84073886292	0.719689315701	0.80798802448	0.0	0.641193078718	0.709761851145	0.73986618661	0.689510020621	0.749092946251	0.74026739187	0.775141803663	0.744355742	0.731192707269	0.725389446412	0.727693572225	0.782553515761	0.834241805249	0.747864689126	0.537903841	0.781257164	0.764371947882	0.822133888178	0.823133897354	0.860611902418	0.766653126467	0.82075430991	0.743976402616	0.785217477181	0.748771135498	0.732964502	0.711012232711	0.800598526798	0.707384443293	0.657498255856	0.714900782143	0.753600264246	0.774762562113	0.71484124143	0.792486432104	0.707883914315	0.784124991	0.778024543888	0.731609208134	0.769591856461	0.732098456402	0.796081068306	0.725516608549	0.730395322865	0.689452488	0.795907236267	0.680468679479	0.78998966521	0.822994244911	0.703550067704	0.766215971117	0.671423129807	0.771574327685	0.796001890592	0.70989841858	0.682440486841	0.772518576773	0.750405465494	0.650803165952	0.701435276299	0.78003554122	0.678309895357	0.784032411216	0.757904392968	0.843829469312	0.652966196041	0.767260865233	0.717522763706	0.720785676558	0.688225215624	0.802040989226	0.718372746986	0.743659222385	0.718039759141	0.78022699444	0.756012223488	0.717665456718	0.802793260704	0.871000918	0.714618482856	0.70929293	0.726520295727	0.776082785784	0.781658229109	0.755037471612	0.744915077745
P37.G5.no.no.no.unknown.mzXML	0.543183314457	0.776189834776	0.7119772426	0.561095707097	0.363232289	0.501244444998	0.364529841682	0.571269796429	0.443183298114	0.413136933293	0.473210221	0.646957504177	0.601799748398	0.611621366583	0.497407094503	0.389060768444	0.518594607444	0.421098834579	0.832057449336	0.571689136143	0.368641848578	0.478577337304	0.637192792726	0.520979545	0.438085337124	0.647479667705	0.486810523513	0.514497706457	0.767296059884	0.889575403945	0.761504335312	0.82564393361	0.731613247342	0.54521402091	0.773837517887	0.532860294168	0.592703851018	0.641193078718	0.0	0.642645782179	0.565916518349	0.371827528256	0.589099173411	0.43946012972	0.483763906226	0.512978247	0.343126525657	0.405020405892	0.538086579079	0.55710442955	0.77332042434	0.454503068273	0.584718461	0.677825448	0.563005972782	0.78979866721	0.723762945552	0.795519837613	0.511639087977	0.648317105824	0.504208560256	0.597120227216	0.693905154388	0.498182306	0.437447988437	0.616299214535	0.357899344642	0.340964637648	0.497461098251	0.547901829452	0.471509316264	0.583362928167	0.54046589923	0.62007529771	0.588401292	0.533706551865	0.522877749239	0.548792680902	0.511518180733	0.608018183588	0.662253224675	0.457623430729	0.578152921	0.82410814498	0.38647292092	0.59008785241	0.692646878846	0.368151568368	0.581824698209	0.502697656735	0.53983888938	0.674146273348	0.454522177091	0.350856012675	0.655025631655	0.750122303498	0.431116167293	0.504871302495	0.475735455524	0.471622308943	0.579211473421	0.671591537314	0.789253437421	0.505396562484	0.590977338409	0.5598343571	0.439228656122	0.281699361437	0.586924132077	0.388008019142	0.478900107782	0.471656197264	0.564483049871	0.310503602379	0.453105263453	0.539217670309	0.766740865	0.52998404341	0.371439062	0.678168735678	0.569034649508	0.772710158114	0.532598068169	0.493915686494
P37.G8.no.no.no.unknown.190919213007.mzXML	0.637142674819	0.777263638443	0.648399695868	0.721384658279	0.689206307534	0.723097950138	0.698826770398	0.703777560852	0.722918848139	0.672109165672	0.714468257572	0.656627607657	0.716250727858	0.689425632	0.730797555865	0.590807590023	0.65328305052	0.714188286857	0.766677716117	0.670128558845	0.672415447328	0.736400491264	0.75962938412	0.728736702593	0.686075502157	0.769857516115	0.685087135843	0.614893500578	0.779209100558	0.876477323753	0.731873279073	0.844672724311	0.655917321204	0.630251085185	0.747375562495	0.696984210303	0.707570058292	0.709761851145	0.642645782179	0.0	0.721488280164	0.618313816191	0.69919286285	0.712804143426	0.738200373215	0.652355945479	0.683659480842	0.675978359	0.655445163034	0.758196160484	0.779074627	0.661907401662	0.680405912521	0.720473163581	0.70521434041	0.77918909589	0.788658422106	0.801486085298	0.673302371163	0.686647926373	0.731090392193	0.745624492018	0.688028406908	0.667681287502	0.70818462927	0.696960304758	0.664105744832	0.651161634349	0.66963238767	0.671792399836	0.708881138709	0.690079536915	0.711699047712	0.658566897024	0.736649550605	0.74794489263	0.738275235738	0.755131319122	0.705916916	0.744587205	0.72001167614	0.672134200344	0.597172045396	0.831822123281	0.643825474	0.667248801834	0.699484635399	0.682836074207	0.71991273472	0.592828450629	0.69338409146	0.757330219151	0.685378988157	0.658271141317	0.710084339275	0.695086012811	0.618497747283	0.618144932809	0.715361329858	0.682540306889	0.714753066857	0.630319726924	0.803550878098	0.594334770608	0.73912182487	0.677884206322	0.64085940018	0.627175164186	0.794534637191	0.686837773626	0.684251657	0.661730465662	0.656450039172	0.727373951136	0.664849708162	0.755888453268	0.84032045876	0.712425106431	0.675314507513	0.774061636435	0.722728760555	0.738646837739	0.738309522262	0.67617160819
P38.A3.no.no.no.unknown.mzXML	0.632441296081	0.840647980283	0.766994604097	0.745243073745	0.550843574428	0.670785945506	0.606224861425	0.625426703064	0.598874171398	0.592679107778	0.659813504809	0.743703571231	0.657664671144	0.687345571375	0.660816863152	0.56036130722	0.672848434836	0.681762821204	0.84007034376	0.679024062235	0.582931413583	0.607630341608	0.608342741413	0.694761782932	0.724753937587	0.718960598578	0.710339035276	0.582095002791	0.816703018267	0.888276729553	0.816085274368	0.872194955	0.76016338936	0.703453979555	0.810639186243	0.702849612703	0.674317039674	0.73986618661	0.565916518349	0.721488280164	0.0	0.509053681264	0.694012154235	0.567243033269	0.615762706079	0.639715222739	0.628874654072	0.646172318292	0.75010973925	0.797315389	0.81507905363	0.613068104839	0.74009344709	0.762143869168	0.723502117894	0.809680918524	0.818738064728	0.794383358897	0.558011366337	0.7250904699	0.534459751672	0.675297264649	0.676076957218	0.721971311027	0.695166668628	0.735559750132	0.637950733095	0.545711742546	0.533561729601	0.425858123565	0.615281613846	0.723114464477	0.633805402901	0.715972655284	0.78011314423	0.753279606123	0.755431464266	0.734756740602	0.709363667419	0.625397930251	0.743201554615	0.688500890754	0.708899640981	0.849343525721	0.673277533347	0.561200433903	0.671794575687	0.59779927119	0.706242464119	0.695297399609	0.730610097865	0.81086491696	0.643907977466	0.575322191301	0.737627088819	0.760424083516	0.626941436575	0.565029038913	0.570267815926	0.722208152472	0.625155281063	0.63929150818	0.809456386714	0.661703771831	0.722755533307	0.742025683742	0.588066976382	0.623150569435	0.817855095011	0.618802472	0.487767064976	0.634308778903	0.684785851527	0.643199092465	0.61995270329	0.701105020506	0.673981751859	0.675538318838	0.639137231737	0.768034849956	0.730019427	0.821812625465	0.755120455755	0.693710864622
P38.A7.no.no.no.unknown.190919210333.mzXML	0.508501477491	0.710853146711	0.727082843411	0.583499102041	0.409730087	0.541473064917	0.422450202711	0.501753501498	0.483666522033	0.450912794275	0.433444244	0.651939235174	0.561147520439	0.643374211535	0.452918344547	0.462336689151	0.534072493398	0.435122906565	0.826454059347	0.512745083025	0.381894525545	0.494459436264	0.660889171678	0.587225231	0.507481408985	0.707788972584	0.483863057516	0.484547542546	0.753240939877	0.874514585937	0.737198215445	0.842444913551	0.726233843369	0.519592542961	0.794511352897	0.578971713053	0.697215301757	0.689510020621	0.371827528256	0.618313816191	0.509053681264	0.0	0.604528961395	0.386740891693	0.541883546313	0.43839957	0.427630932572	0.484084207774	0.574085821917	0.599825034401	0.765987496351	0.468377668266	0.591488428	0.628012252	0.521897178761	0.752282226248	0.716453656567	0.764590490706	0.532196169936	0.549121110775	0.527761193292	0.59452470123	0.688629550377	0.490857629	0.461017415461	0.626462492494	0.451439500549	0.374823092563	0.42025611029	0.446597055553	0.484798806258	0.611396283223	0.50053761925	0.596565504815	0.584950858	0.589118569644	0.592696290204	0.584630394831	0.540832266689	0.604127656594	0.7001115896	0.449533360725	0.632256503	0.864411208423	0.438203763843	0.502690500497	0.716314862858	0.416891848417	0.603082005198	0.533073711568	0.516882523449	0.674088957348	0.52496738195	0.402754957701	0.620658097621	0.78282234204	0.453777331361	0.506485385494	0.456898232543	0.496339538993	0.554791836445	0.67748603229	0.775773550448	0.621267088136	0.594454714406	0.568324528079	0.487942495024	0.397418823205	0.637242883241	0.407933534072	0.542789419686	0.447039270276	0.478184456044	0.478822784042	0.416444547416	0.588825329383	0.733823101	0.51674067445	0.430781445	0.707211852707	0.541693325604	0.805720519097	0.566194554085	0.464766824465
P38.B10.no.no.no.unknown.mzXML	0.57564283	0.71479618943	0.722329628193	0.603597763595	0.537349428537	0.473346584527	0.527499540291	0.530853809	0.566435075434	0.485567446743	0.517970208518	0.569946417785	0.606218653	0.606257419197	0.545185141	0.633872341098	0.514730850971	0.525007092	0.852928506147	0.645833146937	0.498895831752	0.558485832662	0.642544713357	0.515674535516	0.500604415499	0.508115677492	0.615592341	0.586152391828	0.716237141574	0.857310060786	0.705478965325	0.847749332381	0.754079373984	0.567919493432	0.773768163661	0.536032933696	0.588740222617	0.749092946251	0.589099173411	0.69919286285	0.694012154235	0.604528961395	0.0	0.536971563305	0.582142409955	0.42978000743	0.537324834	0.465361635267	0.621348674325	0.648569317879	0.66017230617	0.526622182763	0.693134560693	0.605447469605	0.556289739334	0.812489107	0.703815361296	0.612101831776	0.643512696356	0.639373133459	0.60812267802	0.566216055952	0.529382929588	0.57991202058	0.545982920092	0.68349530795	0.531631955	0.547288475679	0.664718210832	0.667739558	0.613479644807	0.590708325772	0.547902946774	0.624658154314	0.570933684571	0.661623404015	0.602499711801	0.591133183409	0.592324000204	0.678864234161	0.726250944274	0.568222759352	0.65980114566	0.874643102379	0.532041221234	0.665324698	0.749503890624	0.528641642057	0.466810901733	0.634332372646	0.587438578825	0.586173213759	0.576738223423	0.585846095379	0.553629254107	0.75689938016	0.553064788212	0.55814726	0.592337591	0.627504754883	0.585932123	0.642383502073	0.505476885495	0.637121122726	0.599237545	0.583594563625	0.558691315441	0.562646819437	0.667706500796	0.57586163206	0.658580236171	0.631233812816	0.625241904375	0.514075683486	0.530701142061	0.575502734939	0.787495823787	0.583648224833	0.538093776538	0.68018989936	0.557317649107	0.831222155916	0.642798255536	0.547749385095
P38.B2.no.no.no.unknown.mzXML	0.455146173183	0.641346221745	0.743520154565	0.448100639	0.433895744585	0.395154873698	0.285972862858	0.488021742232	0.385344706693	0.409227168818	0.281615812204	0.637654910275	0.463347608195	0.512704536513	0.354678732032	0.488306866768	0.51900308924	0.275023226913	0.870485112935	0.610469468247	0.359578612	0.451271474	0.645819640823	0.503265049758	0.388656917694	0.683724869842	0.396719398095	0.403197167298	0.738279319215	0.882612307648	0.688515220934	0.848664787151	0.771499945571	0.518046746759	0.787852700364	0.474064806	0.665842621	0.74026739187	0.43946012972	0.712804143426	0.567243033269	0.386740891693	0.536971563305	0.0	0.46498350786	0.389345024473	0.355412708033	0.401520812402	0.452057412096	0.452703515547	0.748249537748	0.386946921774	0.63595747309	0.548500074871	0.432089469296	0.825285597738	0.602792160801	0.815014516092	0.530772987765	0.531364398594	0.473809781895	0.479226326562	0.700896284654	0.428364972571	0.293885220529	0.61972074657	0.360939168041	0.342727912	0.554631977109	0.522216446283	0.416653189833	0.506255608778	0.351516117703	0.557526086885	0.46386036266	0.490246159765	0.456875370914	0.457698837729	0.449139630449	0.664151082664	0.701243646851	0.41666305725	0.587640879969	0.884298389405	0.401187241401	0.517310846276	0.746353390239	0.354634339741	0.567468832135	0.536433459391	0.414457516293	0.542907553943	0.427828033714	0.414997388245	0.622528483679	0.818565386086	0.40372080172	0.417655006126	0.471424025207	0.384609194231	0.509446134264	0.655809342516	0.771049352886	0.576896785212	0.51323289127	0.498092555	0.377664829689	0.384719825692	0.509069302692	0.337880833662	0.61024439961	0.407371503815	0.521912573761	0.378693549689	0.384758432847	0.442093658768	0.734123013335	0.376301129312	0.367343462418	0.601827409606	0.415235033585	0.850946866702	0.445851639	0.402078768907
P38.B9.no.no.no.unknown.mzXML	0.545132848863	0.805491047125	0.780831938973	0.621704788622	0.474020705159	0.522731831284	0.39011135456	0.48794426572	0.240648303861	0.431969672296	0.484032439194	0.697518600093	0.602766426007	0.651065803302	0.454831666637	0.447306680276	0.568481513784	0.532635700832	0.889111165834	0.680315258242	0.502134416502	0.303797382304	0.419005616129	0.330713693657	0.452724325179	0.405640589108	0.619663700049	0.586165303793	0.767328126069	0.860915204444	0.77476224245	0.861955436	0.767084284349	0.615092799423	0.754428317018	0.57993334158	0.537684729538	0.775141803663	0.483763906226	0.738200373215	0.615762706079	0.541883546313	0.582142409955	0.46498350786	0.0	0.540627278392	0.430101216575	0.412530595825	0.624152483376	0.637666365	0.738378657477	0.505084897515	0.717366920011	0.715271136003	0.64012020956	0.821107598553	0.759461625639	0.827262082914	0.45311640618	0.615782072463	0.430544690153	0.553077581894	0.722663694475	0.613077578646	0.536325692913	0.582493344209	0.428256623571	0.473972366474	0.642972536929	0.585808755965	0.590506179772	0.657536150116	0.514318134543	0.738010659262	0.634037590719	0.687240456156	0.648900606947	0.632310549448	0.660561255321	0.607893737216	0.737733944607	0.548377200194	0.660288775811	0.897992068769	0.492790877986	0.686456958216	0.617742364471	0.38230180222	0.483797933451	0.591608525817	0.590572777795	0.699574119348	0.528757778293	0.496718622987	0.668753305509	0.791226470192	0.535850085983	0.599556503999	0.250836833127	0.626417346945	0.528973404822	0.664659774168	0.765050366648	0.555222999778	0.690844930227	0.682515356683	0.42698828314	0.462141793193	0.698722046942	0.539309375	0.42484111685	0.475904216428	0.642350721464	0.378541404068	0.480401184662	0.579173917896	0.711858160992	0.617924591809	0.479660887179	0.729687766784	0.58441784	0.855316390566	0.653351188653	0.588739614149
P38.C7.no.no.no.unknown.mzXML	0.44013700544	0.668079412004	0.697922676172	0.436358053282	0.499961322	0.498604189	0.434252638586	0.471792044472	0.491521333	0.336516407005	0.276150408552	0.602568987404	0.535230678535	0.585968972793	0.347985116348	0.550792203898	0.507037308493	0.368940649369	0.853807384	0.635949530544	0.504082003248	0.45943444027	0.713048356	0.510399772021	0.306135257	0.59879359	0.430874062431	0.472265376528	0.737896898345	0.870233167676	0.643736889247	0.844938708233	0.775912540672	0.429660358	0.802181828505	0.490721712255	0.675184443162	0.744355742	0.512978247	0.652355945479	0.639715222739	0.43839957	0.42978000743	0.389345024473	0.540627278392	0.0	0.295187274295	0.353818040677	0.529038631177	0.500516555749	0.738955826869	0.392722612089	0.643903746288	0.597788297196	0.496419387741	0.788122584788	0.650770106	0.668874058331	0.522017476	0.569771669924	0.5713575315	0.487369091794	0.599495266398	0.368207676736	0.366963585101	0.638540673723	0.473174023473	0.48040070826	0.618444874428	0.56973422957	0.508591297263	0.578773702315	0.451169836177	0.548625406128	0.502930018006	0.532289236935	0.556584794335	0.551913003	0.498910234749	0.601073451801	0.695564844	0.518610432797	0.594722632189	0.892675348909	0.433538411717	0.567122121567	0.739281975348	0.421911979266	0.495045832243	0.522252440672	0.47994982752	0.53246136213	0.422892894	0.476570028691	0.548170314645	0.784239403589	0.50202428751	0.494626142495	0.528185990528	0.392348509569	0.502824095503	0.677978621644	0.639134308	0.629471158371	0.518552221519	0.511985096244	0.439838405	0.352561072	0.588710918189	0.284402790073	0.608913310804	0.456527998185	0.540030178	0.462249145	0.46320759439	0.526062464341	0.774476313549	0.496578728503	0.370966019742	0.678504540036	0.471343422793	0.82656156374	0.509588162245	0.407426964222
P38.D3.no.no.no.unknown.mzXML	0.410736546	0.688098620376	0.72606675915	0.406239847891	0.386022167386	0.420538061579	0.307203624961	0.48985396	0.336761879663	0.230863617615	0.253322253253	0.651340109826	0.55364714	0.552233595224	0.309924967	0.42669059672	0.504368722991	0.281886244	0.866224827134	0.61324331684	0.454770579818	0.36695226895	0.571857319428	0.400533731401	0.259287491741	0.593579261406	0.370829982	0.445318835109	0.735720638604	0.883276609825	0.683269606425	0.846578252384	0.781320578875	0.495711200504	0.787164410681	0.442818915836	0.604584736593	0.731192707269	0.343126525657	0.683659480842	0.628874654072	0.427630932572	0.537324834	0.355412708033	0.430101216575	0.295187274295	0.0	0.213079085393	0.462340961882	0.421916881445	0.748442396126	0.354709778677	0.633262582633	0.598258753598	0.475600414213	0.799443318	0.633838449366	0.801053620398	0.514924012485	0.569213738354	0.52400756981	0.445188367497	0.755513499267	0.357340674357	0.317022231634	0.625910636122	0.380687006	0.412390432881	0.58015750479	0.577676383	0.438873195719	0.547492908642	0.433430288717	0.556353802553	0.462425311462	0.460613597618	0.484610399742	0.459384275541	0.430703816285	0.587456382206	0.682891670317	0.468876786203	0.574781133575	0.889432018621	0.371443624314	0.563658717	0.744533446617	0.337328022675	0.49910194975	0.546875705039	0.443361084113	0.57651512873	0.307963244692	0.382883550074	0.578169334156	0.809184109481	0.461245805845	0.513627553	0.395618366	0.341643102025	0.48743448	0.708036606876	0.754526770245	0.575502342849	0.49038921	0.490722367764	0.364864999635	0.278067144722	0.496513176874	0.215560965961	0.497742466251	0.432190777716	0.494835650505	0.31999254468	0.434037648868	0.448401389621	0.799043335799	0.483545367033	0.263476330263	0.636985604274	0.457403470356	0.853593584927	0.424812687863	0.394391750789
P38.D5.no.no.no.unknown.mzXML	0.43914412128	0.690556166536	0.72915016325	0.456090062088	0.401172026701	0.384792532923	0.357391604357	0.475978228262	0.365472280952	0.216318517	0.338453214669	0.644496788	0.563155403218	0.564013519436	0.38083324031	0.433911994981	0.496427952259	0.354064007323	0.847030540229	0.587548053969	0.448709275103	0.384323919231	0.575637733637	0.382342852691	0.346164158981	0.508005614738	0.43953547728	0.463016553342	0.743225010743	0.874067571874	0.698551962507	0.840439926479	0.75109246912	0.501549914748	0.768660583769	0.399430314201	0.543266808913	0.725389446412	0.405020405892	0.675978359	0.646172318292	0.484084207774	0.465361635267	0.401520812402	0.412530595825	0.353818040677	0.213079085393	0.0	0.522831435909	0.501441750496	0.693695731306	0.391039517	0.654834378827	0.589025949795	0.505987135506	0.801183079099	0.651170110523	0.798182973505	0.503516279745	0.562685668563	0.518862627038	0.42803089786	0.746956670367	0.383550287692	0.372952960059	0.620182716329	0.393013309303	0.455255827089	0.577342113	0.587340128206	0.507845257	0.581114315953	0.459941847	0.571680359713	0.501451947751	0.543204776599	0.549009498	0.512278986732	0.503559083496	0.549422085451	0.701583581448	0.468684106469	0.574890745787	0.882224889024	0.361899159638	0.57953572121	0.738059367738	0.348419051023	0.450513543	0.559288993204	0.485239233287	0.62414324106	0.343518092985	0.397433022397	0.580621161371	0.795755650757	0.433381744017	0.526966865237	0.421097620289	0.430196342575	0.484875479258	0.659097322193	0.747582157379	0.553549035116	0.543677254228	0.507944091984	0.357301476964	0.348409698977	0.572601042386	0.323586085029	0.513640801486	0.50096565	0.507943913738	0.339067840991	0.416227991124	0.528502967057	0.768649687884	0.521933050195	0.296194224648	0.642192557463	0.46348516461	0.850514471	0.504002786992	0.43316384315
P35.E12.no.no.no.unknown.mzXML	0.384769561153	0.662803684506	0.707732324384	0.492573876537	0.605928165985	0.521598540153	0.473097769054	0.59436509442	0.584917762868	0.548798308354	0.443348863392	0.599410272202	0.495206143767	0.432862075269	0.481000083816	0.609577755538	0.563824619399	0.439089288963	0.858074029639	0.71970012514	0.536819150316	0.622286395889	0.747708031135	0.647132256882	0.500178040249	0.775955717008	0.404532906084	0.439065441085	0.667800321664	0.879140459242	0.594534621244	0.819000609086	0.714280381143	0.563344236965	0.789721031421	0.479895769601	0.718814184406	0.727693572225	0.538086579079	0.655445163034	0.75010973925	0.574085821917	0.621348674325	0.452057412096	0.624152483376	0.529038631177	0.462340961882	0.522831435909	0.0	0.375726007746	0.771095249916	0.422565348732	0.558307213104	0.532861824168	0.443872837112	0.817391698639	0.519121827164	0.859024843775	0.58445055787	0.639139564722	0.694247670306	0.586995883304	0.731744708134	0.518884358203	0.42032830787	0.645588301304	0.53415369363	0.512621235437	0.723121048831	0.699044319053	0.50987175547	0.468292533266	0.431907979704	0.477662679656	0.428910393428	0.461268278502	0.342578868972	0.353151355911	0.426286557295	0.758537849966	0.725515616235	0.492390235015	0.563201399092	0.830733142161	0.550761533797	0.636491975272	0.782743760435	0.547029795679	0.663632931009	0.474649463203	0.425287666161	0.450610523275	0.510040867205	0.623608852753	0.628793020557	0.758719376981	0.465591695733	0.498134094757	0.619272055333	0.336566607332	0.509835953716	0.692321198	0.829592433767	0.595527383225	0.479557527822	0.44996138575	0.569237472938	0.492496461284	0.439986490841	0.484114402095	0.717102373132	0.550222597349	0.574215205916	0.505903979223	0.528513787707	0.423149679577	0.840440022399	0.436961235097	0.47593460731	0.545919276681	0.44329961134	0.792286831623	0.437622673812	0.407798346888
